Generación;Mejor Fitness
647;0.0504757129
648;0.0504757129
649;0.0504856631
650;0.0504858196
651;0.0504939072
652;0.0504939072
653;0.0504939072
654;0.0504957139
655;0.0504960716
656;0.0504960716
657;0.0504974648
658;0.0504974648
659;0.0504974648
660;0.0504974872
661;0.0504984669
662;0.0504984669
663;0.0504984669
664;0.0504984669
665;0.0504984669
666;0.0504991561
667;0.0504997410
668;0.0504997410
669;0.0504997931
670;0.0504997969
671;0.0505009629
672;0.0505018905
673;0.0505035035
674;0.0505037345
675;0.0505037345
676;0.0505040549
677;0.0505040549
678;0.0505040549
679;0.0505041778
680;0.0505041778
681;0.0505050980
682;0.0505050980
683;0.0505082980
684;0.0505082980
685;0.0505083725
686;0.0505108051
687;0.0505108833
688;0.0505108833
689;0.0505108833
690;0.0505108833
691;0.0505172424
692;0.0505172424
693;0.0505174696
694;0.0505176112
695;0.0505176261
696;0.0505176261
697;0.0505176261
698;0.0505176522
699;0.0505190380
700;0.0505217277
701;0.0505226813
702;0.0505227000
703;0.0505230390
704;0.0505230390
705;0.0505231433
706;0.0505240448
707;0.0505240448
708;0.0505284034
709;0.0505295992
710;0.0505303591
711;0.0505313687
712;0.0505313687
713;0.0505314358
714;0.0505314358
715;0.0505314358
716;0.0505314358
717;0.0505314544
718;0.0505314544
719;0.0505314693
720;0.0505314693
721;0.0505338982
722;0.0505340546
723;0.0505347103
724;0.0505349711
725;0.0505349711
726;0.0505349711
727;0.0505349711
728;0.0505349711
729;0.0505349711
730;0.0505349711
731;0.0505349711
732;0.0505349711
733;0.0505349711
734;0.0505349711
735;0.0505349711
736;0.0505466759
737;0.0505467281
738;0.0505467281
739;0.0505467281
740;0.0505469516
741;0.0505469851
742;0.0505469851
743;0.0505469851
744;0.0505470112
745;0.0505511202
746;0.0505511202
747;0.0505511202
748;0.0505513437
749;0.0505513437
750;0.0505513437
751;0.0505514443
752;0.0505514443
753;0.0505524017
754;0.0505524799
755;0.0505544208
756;0.0505544208
757;0.0505544469
758;0.0505544469
759;0.0505544692
760;0.0505548418
761;0.0505548418
762;0.0505581535
763;0.0505581535
764;0.0505582690
765;0.0505582690
766;0.0505582690
767;0.0505586863
768;0.0505587682
769;0.0505587682
770;0.0505587757
771;0.0505587757
772;0.0505589284
773;0.0505590178
774;0.0505617484
775;0.0505632199
776;0.0505637713
777;0.0505647622
778;0.0505650677
779;0.0505650677
780;0.0505651496
781;0.0505651757
782;0.0505651757
783;0.0505665205
784;0.0505665205
785;0.0505665205
786;0.0505671352
787;0.0505671687
788;0.0505671687
789;0.0505675264
790;0.0505675264
791;0.0505695120
792;0.0505895428
793;0.0505895838
794;0.0505895838
795;0.0505896732
796;0.0505896732
797;0.0505907461
798;0.0505907461
799;0.0505917072
800;0.0505917072
801;0.0505923368
802;0.0505923368
803;0.0505923368
804;0.0505923368
805;0.0505924560
806;0.0505927056
807;0.0505939946
808;0.0505939946
809;0.0505939946
810;0.0505939946
811;0.0505946688
812;0.0505949035
813;0.0505949035
814;0.0505954325
815;0.0505954325
816;0.0505956486
817;0.0505958423
818;0.0505958833
819;0.0505958833
820;0.0505958833
821;0.0505958833
822;0.0506040007
823;0.0506040007
824;0.0506040007
825;0.0506040007
826;0.0506040007
827;0.0506040007
828;0.0506132804
829;0.0506133921
830;0.0506133921
831;0.0506143160
832;0.0506143160
833;0.0506143160
834;0.0506143160
835;0.0506143235
836;0.0506159328
837;0.0506159328
838;0.0506160371
839;0.0506310835
840;0.0506314337
841;0.0506320260
842;0.0506320260
843;0.0506320596
844;0.0506320596
845;0.0506325588
846;0.0506326966
847;0.0506326966
848;0.0506326966
849;0.0506326966
850;0.0506328270
851;0.0506336540
852;0.0506336540
853;0.0506336540
854;0.0506342463
855;0.0506342463
856;0.0506343655
857;0.0506343655
858;0.0506348424
859;0.0506384708
860;0.0506384708
861;0.0506441034
862;0.0506441444
863;0.0506441444
864;0.0506450757
865;0.0506452061
866;0.0506452546
867;0.0506454632
868;0.0506454632
869;0.0506456122
870;0.0506456122
871;0.0506512709
872;0.0506512709
873;0.0506513827
874;0.0506532378
875;0.0506532378
876;0.0506532378
877;0.0506532378
878;0.0506532378
879;0.0506546721
880;0.0506546721
881;0.0506547503
882;0.0506547540
883;0.0506547540
884;0.0506588444
885;0.0506589524
886;0.0506606176
887;0.0506607257
888;0.0506610386
889;0.0506610386
890;0.0506610386
891;0.0506610386
892;0.0506610870
893;0.0506610870
894;0.0506610870
895;0.0506613553
896;0.0506622195
897;0.0506624356
898;0.0506624617
899;0.0506627560
900;0.0506649651
901;0.0506649651
902;0.0506649651
903;0.0506651960
904;0.0506652929
905;0.0506652929
906;0.0506653674
907;0.0506655388
908;0.0506657921
909;0.0506657921
910;0.0506661832
911;0.0506731234
912;0.0506785102
913;0.0506786257
914;0.0506786257
915;0.0506786257
916;0.0506786257
917;0.0506786257
918;0.0506786965
919;0.0506788492
920;0.0506788492
921;0.0506799892
922;0.0506804176
923;0.0506804623
924;0.0506804623
925;0.0506804623
926;0.0506815426
927;0.0506815426
928;0.0506817065
929;0.0506817065
930;0.0506817065
931;0.0506818295
932;0.0506818332
933;0.0506821461
934;0.0506821461
935;0.0506824516
936;0.0506824516
937;0.0506824516
938;0.0506824516
939;0.0506824516
940;0.0506824516
941;0.0506824516
942;0.0506824516
943;0.0506832749
944;0.0506856889
945;0.0506856889
946;0.0506856926
947;0.0506856926
948;0.0506856926
949;0.0506856926
950;0.0506856926
951;0.0506856926
952;0.0506856926
953;0.0506909564
954;0.0506909564
955;0.0506909564
956;0.0506909564
957;0.0506909564
958;0.0506909564
959;0.0506909564
960;0.0506909564
961;0.0506909564
962;0.0506909564
963;0.0506909564
964;0.0506909564
965;0.0506909564
966;0.0506919064
967;0.0506919064
968;0.0506937392
969;0.0506937392
970;0.0506937392
971;0.0506937392
972;0.0506937392
973;0.0506938584
974;0.0506938584
975;0.0506956801
976;0.0506956801
977;0.0506956801
978;0.0506956801
979;0.0506976470
980;0.0506976470
981;0.0506976470
982;0.0506976470
983;0.0506976508
984;0.0506976508
985;0.0506976508
986;0.0506976508
987;0.0506999195
988;0.0506999195
989;0.0507005714
990;0.0507005714
991;0.0507005714
992;0.0507006347
993;0.0507006347
994;0.0507006347
995;0.0507006384
996;0.0507006384
997;0.0507006384
998;0.0507006384
999;0.0507006384
1000;0.0507006384
1001;0.0507006757
1002;0.0507006757
1003;0.0507006757
1004;0.0507007129
1005;0.0507007129
1006;0.0507007129
1007;0.0507007129
1008;0.0507007129
1009;0.0507007912
1010;0.0507007912
1011;0.0507008210
1012;0.0507008210
1013;0.0507008247
1014;0.0507008247
1015;0.0507010743
1016;0.0507010780
1017;0.0507010780
1018;0.0507010780
1019;0.0507010780
1020;0.0507010780
1021;0.0507010780
1022;0.0507038347
1023;0.0507038347
1024;0.0507040061
1025;0.0507040806
1026;0.0507059619
1027;0.0507059619
1028;0.0507059619
1029;0.0507059619
1030;0.0507059619
1031;0.0507059619
1032;0.0507059619
1033;0.0507059619
1034;0.0507062227
1035;0.0507062227
1036;0.0507062227
1037;0.0507062227
1038;0.0507064536
1039;0.0507064536
1040;0.0507064536
1041;0.0507064536
1042;0.0507064536
1043;0.0507064536
1044;0.0507064536
1045;0.0507064536
1046;0.0507064536
1047;0.0507064536
1048;0.0507064536
1049;0.0507064536
1050;0.0507064536
1051;0.0507064536
1052;0.0507065617
1053;0.0507065617
1054;0.0507065617
1055;0.0507079288
1056;0.0507085435
1057;0.0507087819
1058;0.0507097952
1059;0.0507101566
1060;0.0507101566
1061;0.0507101566
1062;0.0507121123
1063;0.0507164448
1064;0.0507164448
1065;0.0507164448
1066;0.0507169962
1067;0.0507169962
1068;0.0507169999
1069;0.0507174432
1070;0.0507180244
1071;0.0507215299
1072;0.0507215522
1073;0.0507231727
1074;0.0507234819
1075;0.0507236272
1076;0.0507241189
1077;0.0507241376
1078;0.0507241376
1079;0.0507241376
1080;0.0507243201
1081;0.0507254601
1082;0.0507254601
1083;0.0507254601
1084;0.0507291779
1085;0.0507318601
1086;0.0507331789
1087;0.0507331789
1088;0.0507331789
1089;0.0507331789
1090;0.0507334508
1091;0.0507334508
1092;0.0507334508
1093;0.0507354103
1094;0.0507354103
1095;0.0507366210
1096;0.0507383198
1097;0.0507383198
1098;0.0507407971
1099;0.0507428423
1100;0.0507428423
1101;0.0507433340
1102;0.0507435426
1103;0.0507435426
1104;0.0507533327
1105;0.0507539660
1106;0.0507539660
1107;0.0507539660
1108;0.0507539660
1109;0.0507539660
1110;0.0507541858
1111;0.0507556535
1112;0.0507557876
1113;0.0507558323
1114;0.0507737584
1115;0.0507758446
1116;0.0507776923
1117;0.0507776923
1118;0.0507777110
1119;0.0507777110
1120;0.0507777110
1121;0.0507777743
1122;0.0507778749
1123;0.0507898517
1124;0.0507899411
1125;0.0507901832
1126;0.0507901832
1127;0.0507901832
1128;0.0507962443
1129;0.0507962592
1130;0.0507962592
1131;0.0507963859
1132;0.0507968478
1133;0.0507968478
1134;0.0507968478
1135;0.0508008525
1136;0.0508008711
1137;0.0508015491
1138;0.0508015491
1139;0.0508015491
1140;0.0508015491
1141;0.0508058630
1142;0.0508088060
1143;0.0508089662
1144;0.0508091189
1145;0.0508127809
1146;0.0508127809
1147;0.0508139580
1148;0.0508142821
1149;0.0508142821
1150;0.0508142821
1151;0.0508142821
1152;0.0508147590
1153;0.0508147590
1154;0.0508147664
1155;0.0508604236
1156;0.0508607589
1157;0.0508610532
1158;0.0508637019
1159;0.0508642569
1160;0.0508645810
1161;0.0508654602
1162;0.0508654602
1163;0.0508661605
1164;0.0508670397
1165;0.0508706383
1166;0.0508742258
1167;0.0509014800
1168;0.0509027764
1169;0.0509054996
1170;0.0509054996
1171;0.0509054996
1172;0.0509057455
1173;0.0509057455
1174;0.0509057455
1175;0.0509057939
1176;0.0509101115
1177;0.0509121902
1178;0.0509121902
1179;0.0509145893
1180;0.0509162024
1181;0.0509162024
1182;0.0509162024
1183;0.0509162210
1184;0.0509162210
1185;0.0509196743
1186;0.0509212203
1187;0.0509212203
1188;0.0509214848
1189;0.0509231612
1190;0.0509231649
1191;0.0509231649
1192;0.0509231649
1193;0.0509231649
1194;0.0509231649
1195;0.0509235971
1196;0.0509238094
1197;0.0509285107
1198;0.0509285107
1199;0.0509290844
1200;0.0509290844
1201;0.0509292595
1202;0.0509292595
1203;0.0509302057
1204;0.0509349294
1205;0.0509349294
1206;0.0509349294
1207;0.0509349294
1208;0.0509349294
1209;0.0509349294
1210;0.0509349331
1211;0.0509356782
1212;0.0509356782
1213;0.0509356782
1214;0.0509357862
1215;0.0509368740
1216;0.0509369336
1217;0.0509369336
1218;0.0509369336
1219;0.0509369522
1220;0.0509370267
1221;0.0509379916
1222;0.0509379916
1223;0.0509384871
1224;0.0509384871
1225;0.0509481095
1226;0.0509481095
1227;0.0509494171
1228;0.0509495102
1229;0.0509538874
1230;0.0509538874
1231;0.0509710051
1232;0.0509756617
1233;0.0509756766
1234;0.0509791709
1235;0.0509793796
1236;0.0509795249
1237;0.0509805977
1238;0.0509825982
1239;0.0509826913
1240;0.0509842522
1241;0.0509848446
1242;0.0509853549
1243;0.0509853549
1244;0.0509854332
1245;0.0509854332
1246;0.0509854332
1247;0.0509854332
1248;0.0509854630
1249;0.0509903170
1250;0.0509903766
1251;0.0509903766
1252;0.0509908609
1253;0.0509913787
1254;0.0509937480
1255;0.0509937480
1256;0.0509940572
1257;0.0509940572
1258;0.0509967916
1259;0.0509990007
1260;0.0509990007
1261;0.0509990007
1262;0.0510004349
1263;0.0510007106
1264;0.0510009155
1265;0.0510009155
1266;0.0510047413
1267;0.0510047413
1268;0.0510063171
1269;0.0510067157
1270;0.0510069057
1271;0.0510341376
1272;0.0510341935
1273;0.0510342382
1274;0.0510380343
1275;0.0510380641
1276;0.0510380641
1277;0.0510381497
1278;0.0510381497
1279;0.0510392524
1280;0.0510396846
1281;0.0510501601
1282;0.0510504395
1283;0.0510504395
1284;0.0510504395
1285;0.0510511436
1286;0.0510511845
1287;0.0510511845
1288;0.0510512926
1289;0.0510512926
1290;0.0510516167
1291;0.0510516204
1292;0.0510516204
1293;0.0510516576
1294;0.0510518439
1295;0.0510518439
1296;0.0510518439
1297;0.0510518439
1298;0.0510518961
1299;0.0510518961
1300;0.0510519110
1301;0.0510543957
1302;0.0510543957
1303;0.0510543957
1304;0.0510543957
1305;0.0510543957
1306;0.0510543957
1307;0.0510544069
1308;0.0510545149
1309;0.0510546453
1310;0.0510546826
1311;0.0510546826
1312;0.0510546826
1313;0.0510549471
1314;0.0510551147
1315;0.0510557331
1316;0.0510557331
1317;0.0510558635
1318;0.0510558635
1319;0.0510558635
1320;0.0510558635
1321;0.0510558635
1322;0.0510558635
1323;0.0510572754
1324;0.0510572754
1325;0.0510572754
1326;0.0510572754
1327;0.0510572828
1328;0.0510572828
1329;0.0510572828
1330;0.0510574691
1331;0.0510574691
1332;0.0510574691
1333;0.0510574691
1334;0.0510574691
1335;0.0510574766
1336;0.0510574766
1337;0.0510574766
1338;0.0510574766
1339;0.0510574766
1340;0.0510574766
1341;0.0510575213
1342;0.0510575213
1343;0.0510575324
1344;0.0510575324
1345;0.0510575324
1346;0.0510586128
1347;0.0510586128
1348;0.0510586128
1349;0.0510586128
1350;0.0510587543
1351;0.0510590374
1352;0.0510590374
1353;0.0510590374
1354;0.0510590374
1355;0.0510590374
1356;0.0510590486
1357;0.0510590486
1358;0.0510590486
1359;0.0510590486
1360;0.0510590486
1361;0.0510608591
1362;0.0510614105
1363;0.0510662906
1364;0.0510662906
1365;0.0510682762
1366;0.0510682762
1367;0.0510682948
1368;0.0510682948
1369;0.0510692447
1370;0.0510693640
1371;0.0510693975
1372;0.0510696061
1373;0.0510697179
1374;0.0510697179
1375;0.0510700345
1376;0.0510700345
1377;0.0510700345
1378;0.0510700345
1379;0.0510700345
1380;0.0510700345
1381;0.0510700345
1382;0.0510700345
1383;0.0510700345
1384;0.0510704182
1385;0.0510704182
1386;0.0510704182
1387;0.0510704182
1388;0.0510704182
1389;0.0510704182
1390;0.0510705933
1391;0.0510709696
1392;0.0510709696
1393;0.0510712862
1394;0.0510742106
1395;0.0510742106
1396;0.0510742106
1397;0.0510742106
1398;0.0510742106
1399;0.0510742106
1400;0.0510782450
1401;0.0510782450
1402;0.0510782450
1403;0.0510782450
1404;0.0510782450
1405;0.0510782450
1406;0.0510782450
1407;0.0510793440
1408;0.0510794334
1409;0.0510794334
1410;0.0510794334
1411;0.0510794334
1412;0.0510794334
1413;0.0510794893
1414;0.0510794930
1415;0.0510794930
1416;0.0510794930
1417;0.0510794930
1418;0.0510794930
1419;0.0510795005
1420;0.0510796085
1421;0.0510796569
1422;0.0510797426
1423;0.0510797426
1424;0.0510797426
1425;0.0510797426
1426;0.0510797426
1427;0.0510797426
1428;0.0510797426
1429;0.0510801747
1430;0.0510801747
1431;0.0510801747
1432;0.0510801747
1433;0.0510801747
1434;0.0510801747
1435;0.0510801747
1436;0.0510801747
1437;0.0510801747
1438;0.0510801747
1439;0.0510801747
1440;0.0510801747
1441;0.0510804690
1442;0.0510804690
1443;0.0510804690
1444;0.0510810353
1445;0.0510810986
1446;0.0510810986
1447;0.0510810986
1448;0.0510811023
1449;0.0510811023
1450;0.0510814004
1451;0.0510814562
1452;0.0510814562
1453;0.0510814562
1454;0.0510814562
1455;0.0510814562
1456;0.0510814562
1457;0.0510814562
1458;0.0510814562
1459;0.0510814562
1460;0.0510816388
1461;0.0510816388
1462;0.0510816388
1463;0.0510816574
1464;0.0510817431
1465;0.0510817431
1466;0.0510817729
1467;0.0510817878
1468;0.0510818847
1469;0.0510818847
1470;0.0510825552
1471;0.0510843880
1472;0.0510843880
1473;0.0510843880
1474;0.0510853156
1475;0.0510853156
1476;0.0510853156
1477;0.0510853156
1478;0.0510853156
1479;0.0510853156
1480;0.0510853305
1481;0.0510853305
1482;0.0510853305
1483;0.0510853417
1484;0.0510853417
1485;0.0510853417
1486;0.0510853417
1487;0.0510853417
1488;0.0510853790
1489;0.0510853790
1490;0.0510853790
1491;0.0510853790
1492;0.0510853790
1493;0.0510853790
1494;0.0510857590
1495;0.0510857590
