Generación;Mejor Fitness
798;0.0447923951
799;0.0447924845
800;0.0447935984
801;0.0447936542
802;0.0447937064
803;0.0447937287
804;0.0447937474
805;0.0447944887
806;0.0447965227
807;0.0447967872
808;0.0447968692
809;0.0447969139
810;0.0447969660
811;0.0447970107
812;0.0447971262
813;0.0447975993
814;0.0447976477
815;0.0447976775
816;0.0447994769
817;0.0448000580
818;0.0448004007
819;0.0448004007
820;0.0448004194
821;0.0448004976
822;0.0448005572
823;0.0448007807
824;0.0448011905
825;0.0448016413
826;0.0448016599
827;0.0448020250
828;0.0448023379
829;0.0448025875
830;0.0448032804
831;0.0448032804
832;0.0448032916
833;0.0448034182
834;0.0448034629
835;0.0448036976
836;0.0448037013
837;0.0448038504
838;0.0448038764
839;0.0448045358
840;0.0448046140
841;0.0448109359
842;0.0448145010
843;0.0448145419
844;0.0448145419
845;0.0448212139
846;0.0448213071
847;0.0448213145
848;0.0448213667
849;0.0448221043
850;0.0448221043
851;0.0448242724
852;0.0448242910
853;0.0448242910
854;0.0448243767
855;0.0448249355
856;0.0448261574
857;0.0448262468
858;0.0448270962
859;0.0448272079
860;0.0448274799
861;0.0448280908
862;0.0448280908
863;0.0448280945
864;0.0448282212
865;0.0448282212
866;0.0448282622
867;0.0448283963
868;0.0448286608
869;0.0448287427
870;0.0448287874
871;0.0448287874
872;0.0448287874
873;0.0448290296
874;0.0448303521
875;0.0448303521
876;0.0448308364
877;0.0448313765
878;0.0448313951
879;0.0448314808
880;0.0448314808
881;0.0448316187
882;0.0448317304
883;0.0448317342
884;0.0448320881
885;0.0448321514
886;0.0448321849
887;0.0448321849
888;0.0448336639
889;0.0448338427
890;0.0448339395
891;0.0448349901
892;0.0448350981
893;0.0448351391
894;0.0448351800
895;0.0448355563
896;0.0448355563
897;0.0448356122
898;0.0448356271
899;0.0448358357
900;0.0448360033
901;0.0448360108
902;0.0448371470
903;0.0448371656
904;0.0448371731
905;0.0448379405
906;0.0448392294
907;0.0448394753
908;0.0448395126
909;0.0448395126
910;0.0448395126
911;0.0448395237
912;0.0448397174
913;0.0448397286
914;0.0448397323
915;0.0448397659
916;0.0448398814
917;0.0448399894
918;0.0448400751
919;0.0448403172
920;0.0448404923
921;0.0448405221
922;0.0448405817
923;0.0448406227
924;0.0448408686
925;0.0448419973
926;0.0448420830
927;0.0448437370
928;0.0448437557
929;0.0448438413
930;0.0448440351
931;0.0448441431
932;0.0448441617
933;0.0448442101
934;0.0448442176
935;0.0448456183
936;0.0448456183
937;0.0448456332
938;0.0448458269
939;0.0448462702
940;0.0448462777
941;0.0448462926
942;0.0448462926
943;0.0448462963
944;0.0448463038
945;0.0448463187
946;0.0448464304
947;0.0448464714
948;0.0448465347
949;0.0448466502
950;0.0448482744
951;0.0448482744
952;0.0448482782
953;0.0448482819
954;0.0448482856
955;0.0448482856
956;0.0448483303
957;0.0448483489
958;0.0448484123
959;0.0448508635
960;0.0448508821
961;0.0448509268
962;0.0448509268
963;0.0448509268
964;0.0448531993
965;0.0448534004
966;0.0448538177
967;0.0448538773
968;0.0448549464
969;0.0448549464
970;0.0448549576
971;0.0448550880
972;0.0448551029
973;0.0448552258
974;0.0448561050
975;0.0448561199
976;0.0448561199
977;0.0448561199
978;0.0448562540
979;0.0448563211
980;0.0448578969
981;0.0448579565
982;0.0448579788
983;0.0448579788
984;0.0448595658
985;0.0448596515
986;0.0448596515
987;0.0448596515
988;0.0448597781
989;0.0448600575
990;0.0448605977
991;0.0448606014
992;0.0448606052
993;0.0448606163
994;0.0448608287
995;0.0448613912
996;0.0448614322
997;0.0448614322
998;0.0448614843
999;0.0448619835
1000;0.0448620133
1001;0.0448621660
1002;0.0448623560
1003;0.0448623560
1004;0.0448624641
1005;0.0448624715
1006;0.0448624715
1007;0.0448624827
1008;0.0448624864
1009;0.0448629335
1010;0.0448631868
1011;0.0448632501
1012;0.0448632501
1013;0.0448632538
1014;0.0448644161
1015;0.0448645689
1016;0.0448646061
1017;0.0448646098
1018;0.0448646098
1019;0.0448654145
1020;0.0448654145
1021;0.0448662564
1022;0.0448686704
1023;0.0448692106
1024;0.0448693000
1025;0.0448693447
1026;0.0448694751
1027;0.0448694751
1028;0.0448696129
1029;0.0448698103
1030;0.0448698178
1031;0.0448757000
1032;0.0448757671
1033;0.0448761843
1034;0.0448761843
1035;0.0448762402
1036;0.0448763631
1037;0.0448780693
1038;0.0448803082
1039;0.0448805057
1040;0.0448805094
1041;0.0448806435
1042;0.0448806621
1043;0.0448824838
1044;0.0448848270
1045;0.0448849127
1046;0.0448849536
1047;0.0448849797
1048;0.0448852219
1049;0.0448942967
1050;0.0449118353
1051;0.0449132994
1052;0.0449152254
1053;0.0449156761
1054;0.0449159183
1055;0.0449164510
1056;0.0449181162
1057;0.0449185222
1058;0.0449185222
1059;0.0449191816
1060;0.0449234918
1061;0.0449265577
1062;0.0449265838
1063;0.0449265838
1064;0.0449279100
1065;0.0449313335
1066;0.0449313484
1067;0.0449313484
1068;0.0449339673
1069;0.0449339785
1070;0.0449340045
1071;0.0449351333
1072;0.0449352264
1073;0.0449354611
1074;0.0449354611
1075;0.0449358486
1076;0.0449359119
1077;0.0449362025
1078;0.0449362025
1079;0.0449366085
1080;0.0449366681
1081;0.0449372381
1082;0.0449380577
1083;0.0449384786
1084;0.0449414290
1085;0.0449415110
1086;0.0449417457
1087;0.0449459031
1088;0.0449460223
1089;0.0449461415
1090;0.0449467674
1091;0.0449475162
1092;0.0449475162
1093;0.0449477620
1094;0.0449486151
1095;0.0449487679
1096;0.0449489579
1097;0.0449489616
1098;0.0449490659
1099;0.0449492149
1100;0.0449515246
1101;0.0449526384
1102;0.0449526384
1103;0.0449526832
1104;0.0449530520
1105;0.0449532233
1106;0.0449532233
1107;0.0449532233
1108;0.0449532233
1109;0.0449533202
1110;0.0449533239
1111;0.0449578837
1112;0.0449586213
1113;0.0449586660
1114;0.0449586660
1115;0.0449586660
1116;0.0449586920
1117;0.0449587181
1118;0.0449587181
1119;0.0449587181
1120;0.0449587181
1121;0.0449587367
1122;0.0449606106
1123;0.0449607261
1124;0.0449607261
1125;0.0449615270
1126;0.0449615382
1127;0.0449669696
1128;0.0449669696
1129;0.0449670069
1130;0.0449686870
1131;0.0449686870
1132;0.0449686870
1133;0.0449687913
1134;0.0449688099
1135;0.0449688509
1136;0.0449689776
1137;0.0449689962
1138;0.0449689962
1139;0.0449689962
1140;0.0449691191
1141;0.0449691191
1142;0.0449701063
1143;0.0449701324
1144;0.0449702144
1145;0.0449712910
1146;0.0449715666
1147;0.0449715666
1148;0.0449718945
1149;0.0449721552
1150;0.0449722297
1151;0.0449744351
1152;0.0449745096
1153;0.0449745357
1154;0.0449745357
1155;0.0449745469
1156;0.0449745469
1157;0.0449745767
1158;0.0449745841
1159;0.0449760035
1160;0.0449760035
1161;0.0449763164
1162;0.0449780487
1163;0.0449780636
1164;0.0449781530
1165;0.0449781530
1166;0.0449785329
1167;0.0449785478
1168;0.0449786671
1169;0.0449786745
1170;0.0449789949
1171;0.0449790247
1172;0.0449790247
1173;0.0449811928
1174;0.0449812301
1175;0.0449817851
1176;0.0449820980
1177;0.0449822396
1178;0.0449824259
1179;0.0449824296
1180;0.0449832566
1181;0.0449836999
1182;0.0449836999
1183;0.0449839942
1184;0.0449841730
1185;0.0449847020
1186;0.0449847616
1187;0.0449864268
1188;0.0449865684
1189;0.0449867658
1190;0.0449868217
1191;0.0449868217
1192;0.0449868217
1193;0.0449868217
1194;0.0449868254
1195;0.0449870527
1196;0.0449870527
1197;0.0449870564
1198;0.0449870564
1199;0.0449870788
1200;0.0449870899
1201;0.0449871123
1202;0.0449871384
1203;0.0449871384
1204;0.0449873470
1205;0.0449873470
1206;0.0449876636
1207;0.0449877791
1208;0.0449877940
1209;0.0449877940
1210;0.0449883863
1211;0.0449884757
1212;0.0449884757
1213;0.0449885726
1214;0.0449885763
1215;0.0449885838
1216;0.0449893735
1217;0.0449894257
1218;0.0449894257
1219;0.0449894890
1220;0.0449895002
1221;0.0449895598
1222;0.0449895784
1223;0.0449904278
1224;0.0449904278
1225;0.0449905396
1226;0.0449905396
1227;0.0449907035
1228;0.0449907258
1229;0.0449912883
1230;0.0449912883
1231;0.0449913591
1232;0.0449913591
1233;0.0449913889
1234;0.0449913889
1235;0.0449913889
1236;0.0449914113
1237;0.0449914262
1238;0.0449914373
1239;0.0449914411
1240;0.0449914411
1241;0.0449914411
1242;0.0449914485
1243;0.0449918881
1244;0.0449918881
1245;0.0449942164
1246;0.0449945182
1247;0.0449950285
1248;0.0449993312
1249;0.0449994020
1250;0.0449994020
1251;0.0449994020
1252;0.0449994020
1253;0.0449997075
1254;0.0449997075
1255;0.0449997112
1256;0.0449997112
1257;0.0449997112
1258;0.0450016037
1259;0.0450018309
1260;0.0450019464
1261;0.0450032055
1262;0.0450063050
1263;0.0450063199
1264;0.0450066254
1265;0.0450066254
1266;0.0450068191
1267;0.0450081490
1268;0.0450081676
1269;0.0450081676
1270;0.0450096950
1271;0.0450096950
1272;0.0450097956
1273;0.0450098030
1274;0.0450098738
1275;0.0450100936
1276;0.0450103544
1277;0.0450103767
1278;0.0450103767
1279;0.0450103767
1280;0.0450103767
1281;0.0450104773
1282;0.0450108349
1283;0.0450109243
1284;0.0450117625
1285;0.0450117663
1286;0.0450120568
1287;0.0450120568
1288;0.0450120568
1289;0.0450135171
1290;0.0450138189
1291;0.0450142995
1292;0.0450172871
1293;0.0450174473
1294;0.0450183414
1295;0.0450248979
1296;0.0450250804
1297;0.0450251848
1298;0.0450255387
1299;0.0450257324
1300;0.0450258702
1301;0.0450260416
1302;0.0450332202
1303;0.0450332202
1304;0.0450336076
1305;0.0450343788
1306;0.0450343862
1307;0.0450344682
1308;0.0450346693
1309;0.0450354367
1310;0.0450356156
1311;0.0450356156
1312;0.0450357124
1313;0.0450357124
1314;0.0450357124
1315;0.0450358279
1316;0.0450366959
1317;0.0450376011
1318;0.0450376011
1319;0.0450376011
1320;0.0450378396
1321;0.0450378992
1322;0.0450389162
1323;0.0450389758
1324;0.0450390019
1325;0.0450390019
1326;0.0450390019
1327;0.0450390019
1328;0.0450392440
1329;0.0450392440
1330;0.0450392440
1331;0.0450392924
1332;0.0450392999
1333;0.0450393297
1334;0.0450403281
1335;0.0450403653
1336;0.0450407714
1337;0.0450407714
1338;0.0450407714
1339;0.0450417809
1340;0.0450435467
1341;0.0450436585
1342;0.0450436585
1343;0.0450437330
1344;0.0450437702
1345;0.0450437739
1346;0.0450437739
1347;0.0450438149
1348;0.0450438149
1349;0.0450438336
1350;0.0450454615
1351;0.0450454727
1352;0.0450454727
1353;0.0450454727
1354;0.0450454727
1355;0.0450462513
1356;0.0450464636
1357;0.0450465679
1358;0.0450468473
1359;0.0450468473
1360;0.0450468697
1361;0.0450469851
1362;0.0450471267
1363;0.0450471751
1364;0.0450472757
1365;0.0450509824
1366;0.0450515375
1367;0.0450515375
1368;0.0450524911
1369;0.0450547189
1370;0.0450547189
1371;0.0450547636
1372;0.0450547636
1373;0.0450553931
1374;0.0450558290
1375;0.0450558290
1376;0.0450558290
1377;0.0450575165
1378;0.0450575165
1379;0.0450578816
1380;0.0450580642
1381;0.0450580828
1382;0.0450610965
1383;0.0450610965
1384;0.0450610965
1385;0.0450614505
1386;0.0450619906
1387;0.0450620838
1388;0.0450622439
1389;0.0450622439
1390;0.0450622439
1391;0.0450622514
1392;0.0450666361
1393;0.0450667702
1394;0.0450667702
1395;0.0450668633
1396;0.0450668745
1397;0.0450668745
1398;0.0450669937
1399;0.0450673215
1400;0.0450673848
1401;0.0450673886
1402;0.0450673886
1403;0.0450685062
1404;0.0450688526
1405;0.0450689159
1406;0.0450690500
1407;0.0450690500
1408;0.0450691842
1409;0.0450691879
1410;0.0450794101
1411;0.0450795181
1412;0.0450820327
1413;0.0450820327
1414;0.0450820327
1415;0.0450827144
1416;0.0450832844
1417;0.0450840667
1418;0.0450841635
1419;0.0450845473
1420;0.0450852849
1421;0.0450852849
1422;0.0450856164
1423;0.0450858139
1424;0.0450859070
1425;0.0450865664
1426;0.0450867936
1427;0.0450868122
1428;0.0450870395
1429;0.0450910814
1430;0.0450914428
1431;0.0450917371
1432;0.0450917371
1433;0.0450920425
1434;0.0450920537
1435;0.0450921841
1436;0.0450921953
1437;0.0450922027
1438;0.0450923890
1439;0.0450926162
1440;0.0450926311
1441;0.0450926311
1442;0.0450926311
1443;0.0450926386
1444;0.0450926907
1445;0.0450927541
1446;0.0450969525
1447;0.0450978391
1448;0.0450999215
1449;0.0451002866
1450;0.0451008528
1451;0.0451008603
1452;0.0451009050
1453;0.0451009758
1454;0.0451009870
1455;0.0451009870
1456;0.0451025218
1457;0.0451025516
1458;0.0451025665
1459;0.0451025665
1460;0.0451025739
1461;0.0451034717
1462;0.0451038964
1463;0.0451041125
1464;0.0451042242
1465;0.0451042242
1466;0.0451044105
1467;0.0451058783
1468;0.0451060273
1469;0.0451060571
1470;0.0451063551
1471;0.0451063626
1472;0.0451072976
1473;0.0451072976
1474;0.0451072976
1475;0.0451077558
1476;0.0451077968
1477;0.0451078005
1478;0.0451084152
1479;0.0451087207
1480;0.0451087393
1481;0.0451087393
1482;0.0451088399
1483;0.0451129265
1484;0.0451133773
1485;0.0451134369
1486;0.0451134779
1487;0.0451135561
1488;0.0451135561
1489;0.0451135561
1490;0.0451138020
1491;0.0451138578
1492;0.0451138578
1493;0.0451140478
1494;0.0451140553
1495;0.0451140553
