Generación;Mejor Fitness
356;0.0508170016
357;0.0508171991
358;0.0509051420
359;0.0509109572
360;0.0509196669
361;0.0509217419
362;0.0509222411
363;0.0509223007
364;0.0509223975
365;0.0509229936
366;0.0509303771
367;0.0509316847
368;0.0509321205
369;0.0509405769
370;0.0509409532
371;0.0509415306
372;0.0509416386
373;0.0509465411
374;0.0509519987
375;0.0509521104
376;0.0509529114
377;0.0509530231
378;0.0509530231
379;0.0509530231
380;0.0509530231
381;0.0509543978
382;0.0509545095
383;0.0509545095
384;0.0509600118
385;0.0509605892
386;0.0509640388
387;0.0509641282
388;0.0509645119
389;0.0509645119
390;0.0509645119
391;0.0509810150
392;0.0509812199
393;0.0509862714
394;0.0510201827
395;0.0510225259
396;0.0510225259
397;0.0510226116
398;0.0510518886
399;0.0510521978
400;0.0510557294
401;0.0510558374
402;0.0510558374
403;0.0510560125
404;0.0510565825
405;0.0510565825
406;0.0510650948
407;0.0510653369
408;0.0510653369
409;0.0510653369
410;0.0510664359
411;0.0510690957
412;0.0510701165
413;0.0510704219
414;0.0510714538
415;0.0510714576
416;0.0510714576
417;0.0510729179
418;0.0512259714
419;0.0512273759
420;0.0512273982
421;0.0512296930
422;0.0512305833
423;0.0512311682
424;0.0512311682
425;0.0512313545
426;0.0512324274
427;0.0512354448
428;0.0512354448
429;0.0512452237
430;0.0512481406
431;0.0512489080
432;0.0512489080
433;0.0512514934
434;0.0512522981
435;0.0512524582
436;0.0512524731
437;0.0512659885
438;0.0512659885
439;0.0512659885
440;0.0512659885
441;0.0512807891
442;0.0512824766
443;0.0512829684
444;0.0512909330
445;0.0513009131
446;0.0513011143
447;0.0513017103
448;0.0513033420
449;0.0513099246
450;0.0513099246
451;0.0513100624
452;0.0513137467
453;0.0513188839
454;0.0513202734
455;0.0513203256
456;0.0513229482
457;0.0513249189
458;0.0513270497
459;0.0513271131
460;0.0513292439
461;0.0513300635
462;0.0513301939
463;0.0513301939
464;0.0513302237
465;0.0513323806
466;0.0513345674
467;0.0513399318
468;0.0513399318
469;0.0513399318
470;0.0513407364
471;0.0513470359
472;0.0513530113
473;0.0513577089
474;0.0513585694
475;0.0513588376
476;0.0513596162
477;0.0513604619
478;0.0513737164
479;0.0513738841
480;0.0513773225
481;0.0513774082
482;0.0513774715
483;0.0513792522
484;0.0513802841
485;0.0513807349
486;0.0513813384
487;0.0513843261
488;0.0513844416
489;0.0513869822
490;0.0513869822
491;0.0513875075
492;0.0514035225
493;0.0514035225
494;0.0514035225
